c2,c0,729,129,229,ff9a,
11630750,70257977,37241385,25338215,10601915,86376,
13090370,63231203,40448851,25895860,12271544,69671,
14756365,71290359,44521654,28498786,13520647,23060,
15269446,73698601,46955926,30113897,14184318,16030,
13872045,66346072,41625540,26771436,12585609,32987,
15074428,72765086,46113632,29488006,14048485,19577,
15204367,73397506,46516834,29725049,14173881,14635,
14588825,70958201,45152193,28874785,13756450,25363,
13987578,67377288,43698641,28083613,13251022,23044,
14143869,68996339,44743148,28600146,13634754,16919,
14425286,70381769,45406538,29036087,13830386,19650,
14213567,68510628,43801069,28130230,13284854,19304,
11995421,56788326,34114521,21885978,10442481,85601,
14392287,70540113,43452624,27800239,13164169,15001,
14207546,68544509,41279103,26557717,12440136,46262,
10546295,49117436,27901394,17691570,8888475,12922,
1097,4985,3155,1973,1043,4469,
73371,333764,130507,91579,37960,10615,
186,936,502,291,175,2294,
81089,395973,205310,125369,75966,16582,
399,1919,1483,1008,427,2608,
0,0,0,0,0,1749,
339115,1428181,596959,376618,211029,19015,
0,0,0,0,0,1659,
126544,600632,404156,249500,149954,43560,
127973,637071,388044,250215,134056,25912,
5156,25237,16004,10277,5455,3133,
9871,48516,26742,17547,8717,3426,
186,936,535,314,187,2214,
232768,919054,316608,212835,99749,5835,
22253,88610,31220,20880,9931,3475,
68461,271995,93056,63020,28597,2704,
3133,11450,7869,4828,3020,2567,
3231,13559,7563,4387,2985,4337,
313884,1243014,416540,282001,127451,5628,
496000,1970725,661347,446052,204828,8834,
3334,15500,12739,8479,3785,5777,
350,1666,1182,752,381,2500,
150275,591689,204893,137608,64809,5288,
4941129,19333723,5950756,4144650,1683463,72296,
256,1275,826,533,259,2935,
87108,343488,119127,81700,35639,3127,
256522,1097918,448952,279705,162319,12053,
0,0,0,0,0,1792,
3036,14121,10934,7492,3009,3907,
4964,24436,17085,10007,6703,5908,
6260,30179,16893,10852,5682,3896,
19949,102022,65877,38889,25572,8315,
334097,1325817,470837,314413,150933,6747,
49816,196695,71895,47328,23137,3553,
95,475,253,150,86,2132,
0,0,0,0,0,1802,
0,0,0,0,0,1603,
0,0,0,0,0,1590,
208563,896277,356935,224929,124693,20156,
7000,29608,20266,12593,7375,4905,
95,467,340,183,134,2371,
186,936,523,299,188,2755,
12276,59794,42885,26900,14809,7210,
564122,2711763,1612274,1006950,567092,61163,
4452,16554,12494,7772,4674,3236,
0,0,0,0,0,1845,
381256,1592225,624436,399079,215381,12490,
494,2215,1425,980,427,2473,
4963719,19421130,6016099,4188707,1701773,43354,
814272,3886307,2844831,1799657,918743,76609,
11686961,51269509,28285160,18551399,8921294,412031,
11030344,53437527,35417342,22352702,11844004,179082,
12860880,61695421,34959607,21805081,12457934,114630,
16788535,122607657,56002520,40167638,15173012,202763,
12372777,59898145,38106611,24458000,11438199,26325,
14595541,70449967,44712138,28690303,13418770,34712,
14616558,70615319,44042688,28294825,13192743,21247,
14944798,72111770,45119224,28920483,13572651,20906,
14843807,71566067,44420126,28568919,13296602,27068,
14608138,69690437,43857757,28276123,13101346,30146,
14691928,71197323,45806675,29456658,13648764,33546,
14613930,71425479,45881306,29637723,13676503,231106,
17241770,82409058,50383345,32376860,15490492,143341,
13767355,66439957,40652623,26048379,12584555,173252,
15037700,72912186,47547889,30514790,14498168,78503,
13228400,63605276,41268410,26438984,12638059,61247,
9196611,45074949,29000571,18501663,8833332,29298,
11704813,57155861,36302127,23199747,11025314,44652,
13101519,64038355,39700380,25499916,11931342,55139,
11201029,52247340,30150972,19164066,9526962,33692,
188312,781960,285438,196038,86837,10492,
14891,72237,45438,29288,15298,5467,
4314,16404,12489,7502,4885,4122,
522313,2065979,705435,478681,214513,13554,
128064,510653,177564,119207,55808,4111,
0,0,0,0,0,2128,
0,0,0,0,0,1735,
0,0,0,0,0,1681,
32213,146137,98185,57385,40216,19108,
4008,18268,22206,7900,13928,4303,
648,2932,1626,975,569,3436,
10824,54739,41655,27657,11380,9956,
33667,132903,61296,38268,22111,5199,
2361295,9452975,3042031,2054322,942946,16098,
16972,36124,6839,759,268,3059,
4365,24167,16091,9333,6445,3423,
491,2023,1463,870,514,2538,
279539,1216139,530930,333460,188425,17491,
4359,23918,16086,9332,6401,5127,
72728,288844,149090,93215,54597,8129,
27426,109134,37977,25519,11952,2534,
166158,668873,240025,160684,76279,7425,
5794,23641,14445,8582,5589,4379,
0,0,0,0,0,2229,
95,475,250,146,87,2818,
158300,625155,207517,142748,60543,5083,
3920,14154,9753,5862,3874,2364,
0,0,0,0,0,2644,
33224,142382,94215,59661,31164,12953,
4916,24384,19942,11718,7778,6239,
78786,313643,111189,75223,34173,4649,
0,0,0,0,0,2562,
391,1931,1170,675,410,2679,
125070,509607,194002,129262,61687,6082,
76723,303006,117692,77072,39542,7887,
0,0,0,0,0,2510,
0,0,0,0,0,2128,
4559478,17806082,5523673,3822532,1603395,60597,
256726,1098923,455614,284043,164419,16579,
3664,18022,12175,6990,4856,5335,
95,467,337,181,133,2914,
29545,129525,61037,39931,19999,5348,
536,2682,1811,1086,626,2784,
19,59,49,29,16,2139,
129,605,333,204,108,2921,
886,4722,2968,1765,995,2688,
0,0,0,0,0,2291,
5279,21035,13161,7791,5183,3949,
74870,325574,140227,98839,40790,7362,
558902,2567091,1540534,998813,490091,58607,
5657576,22601688,12768120,8973196,3329949,200451,
21569115,108809358,57102481,36115810,19444060,574116,
13524627,64741222,38024719,24181520,12869365,127089,
21660315,145286846,67202483,47235607,19450140,206542,
7941736,38450684,24662362,15834669,7412781,65181,
13599229,65866097,41585548,26636121,12507961,29766,
13985235,66874257,42104059,27106821,12566621,38165,
14786090,71374342,45230543,29063803,13499942,25350,
15069962,72654459,45190207,29057799,13513424,84367,
15076366,72945898,46355974,29815218,13829488,40682,
15099351,72888572,46573959,29963394,13870147,12366,
14334629,68709775,43758558,28242424,13062783,28110,
18698977,86764496,50364632,32733076,14894218,81674,
14458977,70520241,45794443,29497057,13610930,13894,
14583611,70392798,45250134,29243778,13420329,15861,
14358088,69889643,45296207,29183945,13497973,15462,
9366543,45679459,29373657,18746115,9016029,52843,
13979665,67763610,42514145,27291837,12883742,11116,
14572367,71021026,44439814,28355114,13611728,12447,
13844065,64352116,36403960,23020734,11661932,9822,
764690,3530202,2017683,1271871,641635,4390,
72588,325545,124054,87178,36402,5630,
10093,47668,34581,20295,13577,10231,
52154,254170,156505,92650,60190,17853,
255,1271,802,539,232,2794,
3757,13586,10678,6445,4212,2759,
0,0,0,0,0,1701,
0,0,0,0,0,2332,
285882,1224502,551869,344766,196776,22186,
2620,12440,7295,4364,2674,6810,
3074,12161,9311,5693,3453,4820,
14894,72241,41817,27253,13849,4249,
9650,52833,39168,23011,15363,7234,
26456,98664,54456,34488,19474,5217,
10586,39269,22162,14096,8004,3092,
0,0,0,0,0,2842,
0,0,0,0,0,1920,
484700,1918977,659321,444939,204196,8828,
182,922,527,302,189,2993,
2383,11380,8656,5211,3156,4712,
2860484,14223228,6097102,3788125,2251516,63890,
5694209,28146247,11930856,7431542,4386166,58305,
372,1872,1180,674,421,3741,
18056,87567,55461,33850,20235,6573,
670962,3117380,1726246,1192361,510010,100260,
676586,3021828,1684374,1148874,513337,94574,
0,0,0,0,0,3379,
2593775,10277315,3354702,2264422,1037820,14138,
190,950,560,331,189,3629,
255413,1095457,470471,293084,169980,13782,
95,467,335,183,129,3010,
14905,72274,42423,27579,14093,5279,
46463,184723,70781,47190,22591,5791,
8083,31085,22445,13732,8225,4621,
95,475,345,194,130,2594,
189536,745503,253272,170223,79955,4614,
0,0,0,0,0,1600,
73415,290458,106801,71137,34252,3450,
227372,963611,364581,259428,103196,9945,
61454,266785,102409,73233,28512,5951,
3919,18083,14555,9598,4402,5683,
52940,210691,71882,47928,23231,3516,
372,1872,1090,625,391,2952,
1008931,4149266,1457072,968582,475082,26856,
1119125,4424296,1391089,928420,423625,3703,
275234,1102648,360535,241735,112821,5304,
491,2023,1409,869,467,2703,
0,0,0,0,0,1597,
98482,471452,328301,203083,120107,24638,
393208,1791838,906945,574023,321596,32191,
6266619,25513414,14044483,9836153,3693371,200107,
21162957,107210556,54048709,34122623,18571306,583920,
13702774,65605075,38691453,24710897,12922730,140107,
19221276,156624999,71873717,53181521,18275973,398672,
17506414,186317279,78675510,61504129,16844137,278038,
17064813,162660024,70048301,53713916,15872694,179024,
6984368,36659536,22473112,14654460,6748305,101711,
11233746,54266772,34897530,22411314,10396933,21128,
13415976,64801750,42147789,27110830,12624743,45764,
11101878,53633901,34460233,22124120,10441186,39826,
14603727,70054530,45025251,28942276,13615155,39914,
5564617,27118674,16934462,10998711,5055240,255343,
238401,2381966,959339,718708,240288,411536,
5829061,20809201,11974035,8702857,3275887,747744,
6649972,22939389,13758819,10034604,3724847,864826,
7744657,27390458,14624966,10788289,3833771,733812,
8153259,29674434,15465752,11513808,3949815,806257,
5499260,20783575,10893375,8028221,2861585,554312,
951273,2765398,2003577,1997050,4813,432258,
1279984,4154374,3874437,3676968,194740,550348,
685476,2679432,1188792,991256,188820,300710,
2383107,9288082,4529484,3362322,1113869,265877,
11979590,54820190,34288461,22131418,10237309,132599,
15242201,73538457,47096524,30160688,14335994,34849,
15224118,73563601,47342220,30339374,14431287,16725,
14350070,70028696,45898197,29467685,13914953,21683,
14764697,71189781,46068693,29690766,13913085,13802,
14225295,69239175,45062452,28924739,13665465,33723,
13925450,67116346,43084495,27766126,13032459,13186,
13365089,64990405,42000585,26928953,12798853,52931,
11069521,54404477,34472411,22006023,10480555,18933,
15148760,74214990,46924349,30007462,14198021,10133,
14673241,71178759,44727975,28693159,13491984,10851,
14813451,70964264,42912250,27308463,13290439,15364,
9972750,46281677,26089463,16517493,8325633,5550,
32716,159606,128356,75649,50645,20730,
144,648,548,388,146,2307,
2913,10540,6526,3963,2551,2577,
5054,23383,17150,12569,3806,3393,
195499,776557,285228,190586,90426,13373,
253557,1086139,459243,286529,165817,20425,
19756,95816,59723,37508,21090,8272,
55840,222273,78762,53021,24583,7160,
19,59,49,29,16,2873,
3526,16451,13434,9052,3896,5391,
7052,25730,17927,11022,6855,4014,
0,0,0,0,0,1695,
22337,83038,50567,31846,18632,4567,
164602,754357,329029,241310,98503,12154,
82140,321342,109421,70911,23773,5089,
2509,9821,5447,3390,2021,2680,
0,0,0,0,0,2148,
11086,51380,35097,20798,13600,6909,
64416,338471,161609,96524,61764,11781,
4057,14984,8730,5454,3226,2851,
3808,13733,7917,4874,3026,2527,
0,0,0,0,0,1738,
0,0,0,0,0,1694,
103715,496189,375084,230584,143395,44421,
166348,825235,514205,330670,169703,24949,
257538,1101005,465342,290156,168214,12003,
15209,68900,41835,26802,14451,5992,
4592,22228,11078,7244,3569,3213,
59903,270729,165388,98674,62400,17218,
16012,58958,30836,19854,10914,3762,
2645,9721,5018,3211,1799,2378,
3915,14097,7867,4760,3091,3151,
43533,173177,63455,42511,20178,4269,
182,922,516,296,181,3391,
2383,11382,8525,5097,3142,14378,
3259,17772,14807,8532,5949,3421,
11185,52450,36257,21341,14020,6305,
1549,7323,5739,3478,1969,4040,
16486,79212,47508,29376,16913,5539,
14563,64235,38807,23628,13776,11916,
0,0,0,0,0,2013,
0,0,0,0,0,3023,
1118661,4453521,1484395,996510,464206,11920,
617877,2462010,794113,533204,248704,6526,
228671,921688,316315,210023,101296,8850,
18782,90651,62990,35204,25905,8240,
267400,1150743,476909,298183,171466,10972,
4570,22165,11887,7748,3860,4252,
28000,111868,46937,30937,15072,4234,
1491723,7547855,4278962,2690542,1373112,78685,
10131077,43134294,23388421,15492391,7310879,306747,
77448570,411782032,184674274,129764533,50295826,1538710,
85174501,457701204,212861871,148109792,59584816,1110765,
44507847,236850041,126734867,83611968,41111447,1132370,
34962037,212917699,106032440,72508815,31951714,582970,
9520953,45972431,29906649,19262315,8918896,21779,
9770656,47347442,29897467,19203271,8939437,29859,
14378648,69367039,43487829,27973674,13004077,28378,
14756788,71216623,45280532,29133939,13527805,39836,
14398709,68669635,43959570,28376074,13143679,32747,
14854825,71816234,46579219,29833535,14053522,15332,
14364638,69207433,43985521,28224099,13254541,16928,
14290488,69479549,45183367,28953546,13632427,32157,
13708837,66015223,42191534,27163692,12718771,14489,
14037285,68468954,44590893,28534559,13525991,19823,
14421917,70378504,46013439,29461160,13912539,18327,
14329454,68804954,44233430,28477635,13313975,54038,
10201739,49517863,30307094,19387406,9230171,63285,
14823919,72723783,44751518,28655323,13518253,18468,
14598579,70929000,42767956,27314932,13062040,13654,
14324640,66612669,37450786,23732569,11959452,13080,
103431,407884,142526,95162,45771,6141,
0,0,0,0,0,3032,
241482,1092495,482232,347251,142124,18902,
30192,84372,29156,15180,8369,8843,
1097,4985,3267,2052,1077,3440,
144098,567268,198391,132946,63080,5029,
391,1931,1123,643,402,3609,
55277,294038,138465,82402,53149,9638,
4225,20361,13110,8301,4535,3602,
255,1271,708,457,223,3294,
0,0,0,0,0,1661,
977,3546,3278,1888,1385,2445,
127133,657416,404588,257445,147742,36105,
222297,1119622,673899,452116,211235,59193,
95,467,245,140,88,2674,
5539,26870,17416,11185,5909,3816,
262847,1131502,488948,305533,175837,14464,
0,0,0,0,0,1684,
34,130,96,64,28,2632,
95,475,270,163,88,2259,
0,0,0,0,0,1973,
8617,38458,27267,18352,7914,6568,
589,2606,1950,1181,676,3412,
11662,48474,35211,20764,13983,7854,
95,467,259,143,99,3053,
0,0,0,0,0,2109,
372,1872,1026,578,374,3020,
7622,38499,25720,15315,9852,4382,
7475,33872,20896,13288,7311,4975,
1196,6583,5328,2980,2200,3117,
5627,20327,12704,7838,4842,2842,
49917,197652,73109,49399,22453,3832,
130017,664973,243066,149713,89277,35679,
5535,27252,20816,12330,8054,5845,
683,3066,1640,997,565,3568,
9488,47359,30744,18775,11338,5745,
262713,1131179,465693,291270,167511,8987,
4262,16665,11120,7122,3958,3092,
130165,518389,199137,130906,65189,5795,
95,475,246,143,86,1902,
3377,13278,7896,5007,2852,1979,
11652,42988,26508,16901,9570,2809,
16925,87338,54384,33146,17218,5762,
4808,20294,13447,8057,5132,4188,
95,467,323,172,129,2135,
27517,110168,52097,34081,17180,4927,
121759,490133,182794,121268,58248,9369,
111960,449398,153575,104590,45963,5216,
7577,34278,21271,13562,7405,4427,
170874,675242,228395,156437,67512,21342,
7903164,33170351,18326428,12627242,5109427,242080,
23608484,117691296,66986022,44673728,20907358,466103,
12242774,59402737,36395817,22962996,12279199,197573,
17976032,115325557,55414918,38158863,16804694,193818,
13514962,77398697,43855594,29346607,12752792,75250,
10804928,52304026,34094890,21902757,10228717,36879,
14926996,72054489,46300467,29765422,13899156,23239,
15518204,74837911,47701188,30685793,14337429,91213,
15215220,73456832,46736038,30056657,14003209,15910,
15223759,73623166,46955054,30244509,14045166,9734,
14264520,67921662,42523081,27544439,12637032,17908,
14342745,69768421,45051701,28985839,13511932,28724,
14251906,69500698,45367508,29256911,13548742,20151,
14358192,69038765,44119377,28567977,13153166,92830,
14256488,69606938,44057681,28297832,13225336,24945,
14650442,71130139,45798651,29406384,13797440,28316,
14152184,68407472,43652691,28151540,13021375,47165,
15149860,74183879,46360730,29783753,13836317,21124,
14307391,68474304,40430797,25893958,12302385,14118,
4494535,20838043,11729090,7487311,3657928,7881,
0,0,0,0,0,2928,
72185,326271,127649,89040,37846,9150,
275464,1189462,557636,358622,192494,37105,
110497,567781,370539,241968,125023,28696,
95,467,259,148,94,3280,
5539,26864,17201,10921,5958,3056,
9944,48348,28352,18566,9223,4279,
257126,1100561,470125,293170,169599,16842,
0,0,0,0,0,2569,
95,475,278,165,94,2183,
47376,193597,79901,54216,22897,5846,
4906,22356,19243,11937,6286,4207,
9712,52992,38721,24506,10726,6506,
2383,11382,6869,4076,2531,5285,
648,2932,1695,1008,601,3323,
51473,204796,77137,51553,24756,5181,
372,1872,997,573,356,3155,
11164,53223,33270,19957,12297,8906,
2542024,10123312,3252832,2192670,1009916,10082,
4620,25442,16878,9929,6620,2988,
337871,1344348,426602,288241,131784,4645,
0,0,0,0,0,2248,
131611,517158,173469,116820,54557,4457,
2391,11408,7436,4514,2669,4358,
95,467,338,182,133,2059,
2492,10963,7609,4739,2811,2763,
21121,95404,54467,34521,19025,6572,
5359,21588,13381,8460,4322,3613,
424204,1797072,851907,532621,298602,30134,
10523,43630,33950,22550,10557,5758,
145,650,681,536,136,2472,
0,0,0,0,0,1772,
38027,159725,107240,67531,36200,13925,
5747,27410,22771,13480,8847,7273,
1097,4985,3229,2010,1082,3309,
2015,10467,9995,5770,4076,3943,
391,1931,1094,621,396,3428,
6648,34981,20303,11989,7808,3423,
5533,26854,17091,10940,5851,3541,
3729,19677,14086,7732,6194,3683,
0,0,0,0,0,2244,
1097,4300,3434,2124,1296,2495,
190,950,540,320,186,6360,
358697,1656755,935233,670135,255371,54753,
196,948,622,355,216,3475,
5258,20750,12749,7909,4791,4198,
13959,67636,37619,24453,12412,5353,
164,810,487,362,114,2152,
252741,1082698,445837,277718,161579,8489,
1577231,7914164,5112251,3098940,1790332,189869,
19402876,91000189,46577041,30107423,15335871,579380,
10743718,52060648,34130060,21507195,11339381,135483,
21013068,131472266,64116483,43793072,19778171,233050,
10862371,63307854,34657128,23372928,9961194,94626,
14431310,69758334,44045576,28312342,13126242,31702,
14464115,69177386,44256922,28515097,13238514,35688,
14666476,70818071,44338546,28461951,13275781,13268,
15111846,73073740,45967853,29445791,13817527,21090,
14310860,69151441,43325317,27806119,12970289,19350,
14882068,71825398,45388939,29189249,13557443,15638,
14502502,69542960,44142443,28488412,13167377,22501,
13855054,67594056,44188462,28381725,13250278,15735,
14234160,69446886,44869906,28843677,13392438,46213,
13403092,64814172,41591279,26824385,12392162,88858,
